MarkettypeID	TradingDate	RiskPremium1	RiskPremium2	SMB1	SMB2	HML1	HML2
P9710	2011/3/4	0.012919	0.012919	0.002448	0.002308	0.002841	0.002799
P9710	2011/3/7	0.017919	0.016919	0.012639	0.010622	0.002439	0.002341
P9710	2011/3/8	0.000919	0.001919	-0.004295	-0.00594	-0.003429	-0.003786
P9710	2011/3/9	0.000919	0.000919	-0.001846	-0.001435	-0.002576	-0.003301
P9710	2011/3/10	-0.014081	-0.013081	-0.014571	-0.012435	-0.009952	-0.009114
P9710	2011/3/11	-0.008081	-0.007081	-0.010457	-0.008072	-0.005518	-0.006046
P9710	2011/3/14	0.002919	0.002919	-0.007684	-0.009489	-0.008939	-0.007202
P9710	2011/3/15	-0.014081	-0.014081	-0.000973	-0.001214	-0.001618	-0.001617
P9710	2011/3/16	0.011919	0.011919	0.001212	0.000684	-0.005357	-0.00483
P9710	2011/3/17	-0.012081	-0.013081	0.008147	0.008684	0.006707	0.006671
P9710	2011/3/18	0.002919	0.003919	-0.005515	-0.005454	-0.008133	-0.006936
P9710	2011/3/21	-0.000081	-0.000081	0.003664	0.005234	0.011474	0.009538
P9710	2011/3/22	0.002919	0.002919	0.004629	0.00265	0.004795	0.004902
P9710	2011/3/23	0.009919	0.009919	0.000499	-0.001642	-0.002856	-0.00231
P9710	2011/3/24	-0.000081	-0.000081	-0.001736	-0.004982	-0.000814	-0.000264
P9710	2011/3/25	0.008919	0.008919	0.006854	0.004081	0.008267	0.007338
P9710	2011/3/28	-0.000081	-0.001081	0.005661	0.000989	0.008447	0.009683
P9710	2011/3/29	-0.010081	-0.011081	0.012152	0.010229	0.013774	0.01609
P9710	2011/3/30	-0.001081	-0.003081	0.016542	0.009768	0.001351	0.002652
P9710	2011/3/31	-0.010081	-0.010081	-0.001595	0.001156	-0.004829	-0.004313
P9710	2011/4/1	0.012919	0.012919	0.00217	0.000035	0.003159	0.00296
P9710	2011/4/6	0.008912	0.007912	0.017306	0.012904	0.015859	0.015041
P9710	2011/4/7	0.002912	0.002912	-0.00474	-0.00548	-0.002337	-0.001971
P9710	2011/4/8	0.007912	0.007912	-0.001769	-0.000459	-0.009208	-0.009631
P9710	2011/4/11	-0.003088	-0.005088	0.008924	0.005271	0.001359	0.0059
P9710	2011/4/12	-0.000088	-0.001088	0.001905	-0.000182	0.005711	0.00624
P9710	2011/4/13	0.009912	0.009912	-0.000573	0.000231	-0.001218	-0.000617
P9710	2011/4/14	-0.003088	-0.002088	-0.000442	0.001338	-0.000766	-0.000489
P9710	2011/4/15	0.001912	0.000912	0.005368	0.002633	0.006579	0.009657
P9710	2011/4/18	0.001912	0.000912	0.002754	-0.004027	0.004236	0.00522
P9710	2011/4/19	-0.018088	-0.018088	-0.006644	-0.00837	-0.006302	-0.00725
P9710	2011/4/20	0.001912	0.001912	-0.004345	-0.003322	-0.008544	-0.004943
P9710	2011/4/21	0.005912	0.005912	0.004391	0.004028	0.000662	0.00161
P9710	2011/4/22	-0.006088	-0.007088	0.001578	0.00147	-0.005275	-0.003992
P9710	2011/4/25	-0.016088	-0.016088	0.012304	0.010443	0.00133	0.001458
P9710	2011/4/26	-0.010088	-0.010088	0.015456	0.015045	0.006398	0.006766
P9710	2011/4/27	-0.006088	-0.007088	0.013186	0.010257	0.007668	0.009109
P9710	2011/4/28	-0.016088	-0.017088	0.026424	0.024432	0.02177	0.022406
P9710	2011/4/29	0.008912	0.007912	0.006227	0.002434	-0.011875	-0.009728
P9710	2011/5/3	0.007912	0.006912	-0.003509	-0.006738	-0.007759	-0.006156
P9710	2011/5/4	-0.023088	-0.023088	-0.001299	-0.000623	-0.002995	-0.002217
P9710	2011/5/5	0.001912	0.002912	-0.002767	-0.003591	0.00051	0.00106
P9710	2011/5/6	-0.006088	-0.005088	-0.005877	-0.006685	-0.017746	-0.01396
P9710	2011/5/9	0.002912	0.002912	-0.004199	-0.005483	-0.005511	-0.005988
P9710	2011/5/10	0.005912	0.005912	0.003869	0.001018	-0.000441	-0.000505
P9710	2011/5/11	-0.002088	-0.002088	-0.005226	-0.00625	-0.004977	-0.00502
P9710	2011/5/12	-0.014088	-0.014088	0.003693	0.002222	-0.001415	-0.000791
P9710	2011/5/13	0.007912	0.005912	0.006908	-0.000287	0.008776	0.01366
P9710	2011/5/16	-0.008088	-0.008088	-0.004198	-0.004865	-0.004569	-0.005616
P9710	2011/5/17	-0.000088	-0.000088	0.008148	0.007857	0.002808	0.003656
P9710	2011/5/18	0.007912	0.006912	0.008679	0.004519	0.000979	0.002584
P9710	2011/5/19	-0.005088	-0.006088	0.002574	0.000772	-0.003364	-0.004571
P9710	2011/5/20	-0.001088	-0.002088	0.00791	0.006386	-0.000107	-0.000066
P9710	2011/5/23	-0.031088	-0.033088	0.016167	0.015183	0.009341	0.009802
P9710	2011/5/24	-0.002088	-0.002088	-0.002695	-0.003445	-0.003624	-0.004093
P9710	2011/5/25	-0.010088	-0.012088	0.009105	0.006952	-0.001959	-0.001415
P9710	2011/5/26	-0.003088	-0.005088	0.013639	0.007908	0.007393	0.008101
P9710	2011/5/27	-0.012088	-0.014088	0.022832	0.027817	0.02192	0.020966
P9710	2011/5/30	-0.002088	-0.003088	0.015853	0.020717	0.011201	0.011267
P9710	2011/5/31	0.015912	0.015912	-0.002788	-0.004699	-0.008571	-0.00786
P9710	2011/6/1	0.001912	0.002912	-0.009917	-0.00873	-0.013975	-0.013899
P9710	2011/6/2	-0.015088	-0.015088	0.0026	0.004138	-0.008237	-0.00803
P9710	2011/6/3	0.009912	0.009912	-0.005927	-0.005938	-0.010251	-0.008912
P9710	2011/6/7	0.005912	0.005912	-0.00317	-0.004318	-0.005667	-0.006362
P9710	2011/6/8	0.001912	0.001912	0.00009	-0.003541	-0.003432	-0.003262
P9710	2011/6/9	-0.019088	-0.019088	0.005259	0.005841	0.008365	0.00622
P9710	2011/6/10	0.000912	-0.000088	0.007607	0.006657	-0.001122	-0.000044
P9710	2011/6/13	-0.002088	-0.002088	-0.000182	0.000307	0.003846	0.002782
P9710	2011/6/14	0.010912	0.011912	-0.004067	-0.003338	-0.004532	-0.003976
P9710	2011/6/15	-0.007088	-0.007088	0.003259	0.001783	0.004214	0.003539
P9710	2011/6/16	-0.017088	-0.017088	0.010406	0.010381	0.005545	0.006306
P9710	2011/6/17	-0.007088	-0.008088	0.006581	0.008736	0.010008	0.008697
P9710	2011/6/20	-0.009088	-0.008088	0.004888	0.006728	0.004456	0.004149
P9710	2011/6/21	0.010912	0.010912	-0.003364	-0.004385	-0.003834	-0.004108
P9710	2011/6/22	0.000912	0.001912	0.00221	0.001718	-0.000674	-0.000017
P9710	2011/6/23	0.015912	0.016912	-0.007599	-0.003427	-0.003314	-0.00394
P9710	2011/6/24	0.020912	0.021912	-0.000498	-0.000364	-0.000324	-0.000651
P9710	2011/6/27	0.004912	0.005912	-0.010409	-0.009682	-0.011533	-0.01239
P9710	2011/6/28	-0.000088	-0.000088	-0.00241	-0.002426	-0.004475	-0.004787
P9710	2011/6/29	-0.011088	-0.011088	0.000211	0.000384	0.001711	0.002047
P9710	2011/6/30	0.012912	0.012912	0.001286	0.00073	-0.003882	-0.004692
P9710	2011/7/1	0.000912	0.000912	-0.00594	-0.004956	-0.008444	-0.008424
P9710	2011/7/4	0.018912	0.018912	-0.004939	-0.002903	-0.00682	-0.006798
P9710	2011/7/5	0.001912	0.001912	-0.006393	-0.007353	-0.005863	-0.006788
P9710	2011/7/6	-0.001088	-0.001088	-0.009898	-0.011671	-0.00907	-0.009216
P9710	2011/7/7	-0.005094	-0.004094	-0.012633	-0.008151	-0.011076	-0.010656
P9710	2011/7/8	0.000906	0.000906	0.003631	0.009051	-0.002398	-0.020247
P9710	2011/7/11	0.001906	0.002906	-0.007129	-0.007409	-0.011685	-0.011018
P9710	2011/7/12	-0.017094	-0.017094	-0.000205	0.000721	-0.005467	-0.005038
P9710	2011/7/13	0.015906	0.015906	-0.007611	-0.007002	-0.006484	-0.006076
P9710	2011/7/14	0.004906	0.005906	-0.013799	-0.010421	-0.002937	-0.005209
P9710	2011/7/15	0.001906	0.002906	-0.010294	-0.007307	-0.006595	-0.00614
P9710	2011/7/18	-0.003094	-0.002094	-0.001577	0.000398	-0.007614	-0.006061
P9710	2011/7/19	-0.008094	-0.008094	0.005969	0.003182	0.000958	0.001984
P9710	2011/7/20	-0.001094	-0.000094	-0.004508	-0.00398	-0.002426	-0.002504
P9710	2011/7/21	-0.010094	-0.010094	0.004237	0.004252	-0.000183	0.000253
P9710	2011/7/22	0.001906	0.001906	-0.004173	-0.004109	-0.004966	-0.004735
P9710	2011/7/25	-0.030094	-0.031094	0.016051	0.01602	0.004189	0.00372
P9710	2011/7/26	0.004906	0.004906	0.000778	0.001043	0.001111	0.000272
P9710	2011/7/27	0.007906	0.008906	-0.013128	-0.010388	-0.013124	-0.013762
P9710	2011/7/28	-0.005094	-0.005094	-0.004984	-0.001589	-0.007417	-0.007243
P9710	2011/7/29	-0.003094	-0.003094	0.00525	0.004687	0.015323	0.015986
P9710	2011/8/1	0.000906	0.001906	-0.008424	-0.008858	-0.002874	-0.002805
P9710	2011/8/2	-0.009094	-0.008094	-0.006086	-0.003739	-0.006679	-0.00782
P9710	2011/8/3	-0.000094	0.000906	-0.010111	-0.009218	-0.007896	-0.007676
P9710	2011/8/4	0.001906	0.001906	-0.000215	-0.0017	-0.005638	-0.005099
P9710	2011/8/5	-0.022094	-0.021094	0.002311	0.004821	-0.009419	-0.00929
P9710	2011/8/8	-0.039094	-0.040094	0.018152	0.026088	-0.006562	-0.005341
P9710	2011/8/9	-0.000094	-0.000094	0.006542	0.010745	-0.004074	-0.00576
P9710	2011/8/10	0.009906	0.010906	-0.00743	-0.004919	-0.009401	-0.009246
P9710	2011/8/11	0.012906	0.013906	-0.007436	-0.007894	-0.011658	-0.010719
P9710	2011/8/12	0.004906	0.005906	-0.009425	-0.009257	-0.003525	-0.003814
P9710	2011/8/15	0.013906	0.013906	-0.007113	-0.00699	0.004911	0.004423
P9710	2011/8/16	-0.007094	-0.007094	-0.00294	-0.002636	0.000824	0.001065
P9710	2011/8/17	-0.002094	-0.002094	-0.005253	-0.003763	0.003412	0.002705
P9710	2011/8/18	-0.016094	-0.016094	0.001675	0.000487	-0.000943	-0.000389
P9710	2011/8/19	-0.010094	-0.010094	-0.004971	-0.002311	-0.005934	-0.005762
P9710	2011/8/22	-0.008094	-0.008094	-0.011244	-0.013307	0.008225	0.007579
P9710	2011/8/23	0.014906	0.015906	-0.01225	-0.00999	0.00413	0.002885
P9710	2011/8/24	-0.004094	-0.003094	-0.004894	-0.004381	-0.007493	-0.007872
P9710	2011/8/25	0.027906	0.025906	0.017265	0.014376	0.015437	0.016144
P9710	2011/8/26	-0.001094	-0.001094	-0.009566	-0.009114	-0.007457	-0.009987
P9710	2011/8/29	-0.013094	-0.012094	-0.007851	-0.00675	-0.014703	-0.014033
P9710	2011/8/30	-0.004094	-0.005094	0.011247	0.009347	0.007242	0.008207
P9710	2011/8/31	0.000906	-0.000094	0.008016	0.005671	0.005789	0.006891
P9710	2011/9/1	-0.005094	-0.005094	-0.002154	-0.001085	0.005413	0.005038
P9710	2011/9/2	-0.011094	-0.011094	0.000893	0.001146	-0.000276	0.000575
P9710	2011/9/5	-0.021094	-0.021094	0.006243	0.003066	0.004392	0.004714
P9710	2011/9/6	-0.005094	-0.006094	0.003559	0.001593	0.008467	0.008967
P9710	2011/9/7	0.018906	0.019906	-0.007804	-0.007811	-0.004732	-0.00538
P9710	2011/9/8	-0.007094	-0.007094	0.005346	0.005678	0.002382	0.002901
P9710	2011/9/9	-0.001094	-0.002094	0.005273	0.003866	0.008978	0.008959
P9710	2011/9/13	-0.012094	-0.012094	0.004516	0.004471	0.012658	0.011973
P9710	2011/9/14	0.004906	0.005906	-0.007798	-0.010252	-0.002612	-0.003482
P9710	2011/9/15	-0.001094	-0.001094	-0.003326	-0.00277	-0.00297	-0.004084
P9710	2011/9/16	0.001906	0.000906	0.004143	0.002016	-0.001546	-0.001482
P9710	2011/9/19	-0.018094	-0.019094	0.007837	0.005565	-0.001151	-0.000625
P9710	2011/9/20	0.002906	0.002906	-0.002226	-0.001461	0.001011	0.000567
P9710	2011/9/21	0.025906	0.025906	-0.0036	-0.002449	-0.005174	-0.005273
P9710	2011/9/22	-0.028094	-0.028094	-0.000644	0.000826	0.001132	0.000522
P9710	2011/9/23	-0.006094	-0.006094	0.004611	0.002153	0.007547	0.007897
P9710	2011/9/26	-0.018094	-0.018094	-0.003338	-0.003731	0.003389	0.003631
P9710	2011/9/27	0.008906	0.007906	0.008383	0.006399	0.00645	0.006828
P9710	2011/9/28	-0.010094	-0.011094	0.010495	0.009352	0.005288	0.005917
P9710	2011/9/29	-0.013094	-0.014094	0.027431	0.030683	0.019068	0.018033
P9710	2011/9/30	-0.002094	-0.002094	0.002937	0.002026	-0.002723	-0.00251
P9710	2011/10/10	-0.006094	-0.006094	-0.002541	-0.001886	0.003073	0.00232
P9710	2011/10/11	0.000906	0.000906	0.004424	0.003471	0.015832	0.013468
P9710	2011/10/12	0.030906	0.031906	-0.004356	-0.00418	-0.004757	-0.004801
P9710	2011/10/13	0.008906	0.008906	-0.005837	-0.005669	-0.005161	-0.005363
P9710	2011/10/14	-0.003094	-0.003094	0.001754	0.002523	0.002681	0.002156
P9710	2011/10/17	0.003906	0.003906	-0.003383	-0.002517	-0.004923	-0.004473
P9710	2011/10/18	-0.024094	-0.024094	0.008847	0.010333	0.007375	0.008424
P9710	2011/10/19	-0.003094	-0.004094	0.001277	0.000905	0.003368	0.004028
P9710	2011/10/20	-0.023094	-0.024094	0.009638	0.010914	0.009858	0.00965
P9710	2011/10/21	-0.007094	-0.008094	0.01558	0.015902	0.009686	0.011161
P9710	2011/10/24	0.021906	0.021906	0.009929	0.010059	0.002987	0.00323
P9710	2011/10/25	0.018906	0.019906	-0.009969	-0.009324	-0.011681	-0.01228
P9710	2011/10/26	0.007906	0.007906	-0.00129	-0.000446	-0.006813	-0.00703
P9710	2011/10/27	0.003906	0.003906	0.004697	0.002744	0.00711	0.007498
P9710	2011/10/28	0.016906	0.016906	-0.008987	-0.008157	-0.010065	-0.010306
P9710	2011/10/31	-0.001094	-0.000094	-0.013758	-0.009274	-0.006389	-0.007322
P9710	2011/11/1	-0.000094	-0.000094	-0.00217	-0.003194	-0.002945	-0.002717
P9710	2011/11/2	0.013906	0.014906	-0.00835	-0.006315	-0.004477	-0.00455
P9710	2011/11/3	0.002906	0.001906	-0.00418	-0.006	-0.005778	-0.006273
P9710	2011/11/4	0.007906	0.006906	0.000132	-0.000901	0.001803	0.001178
P9710	2011/11/7	-0.007094	-0.007094	-0.005779	-0.006638	-0.006239	-0.00587
P9710	2011/11/8	-0.003094	-0.004094	0.01203	0.010902	0.008789	0.009425
P9710	2011/11/9	0.008906	0.009906	-0.013083	-0.010631	-0.00788	-0.008866
P9710	2011/11/10	-0.018094	-0.017094	-0.011764	-0.00822	-0.009113	-0.00903
P9710	2011/11/11	0.000906	0.000906	-0.000617	-0.002958	0.003536	0.003435
P9710	2011/11/14	0.020906	0.020906	-0.00658	-0.00595	-0.003588	-0.004515
P9710	2011/11/15	-0.000094	0.000906	-0.007843	-0.008555	-0.004031	-0.004974
P9710	2011/11/16	-0.025094	-0.025094	0.002344	0.001913	-0.00099	-0.000223
P9710	2011/11/17	-0.001094	-0.001094	-0.007274	-0.005555	-0.002787	-0.002818
P9710	2011/11/18	-0.020094	-0.021094	0.010642	0.011102	0.009088	0.009487
P9710	2011/11/21	-0.001094	-0.001094	0.001903	0.000406	-0.003976	-0.004017
P9710	2011/11/22	-0.001094	-0.001094	-0.001523	-0.001067	-0.006998	-0.005993
P9710	2011/11/23	-0.006094	-0.006094	-0.004145	-0.003275	-0.006657	-0.005375
P9710	2011/11/24	0.001906	0.000906	0.00457	0.005588	0.001088	0.001163
P9710	2011/11/25	-0.007094	-0.007094	0.000785	0.002409	-0.00717	-0.006915
P9710	2011/11/28	0.000906	0.000906	0.002127	0.003137	-0.002959	-0.002576
P9710	2011/11/29	0.013906	0.013906	-0.002491	-0.002856	-0.00103	-0.00203
P9710	2011/11/30	-0.033094	-0.034094	0.02164	0.022013	0.001659	0.002929
P9710	2011/12/1	0.022906	0.021906	0.003128	0.002737	0.004853	0.003546
P9710	2011/12/2	-0.012094	-0.013094	0.012619	0.01297	0.007808	0.007329
P9710	2011/12/5	-0.014094	-0.015094	0.02448	0.024157	0.028811	0.027555
P9710	2011/12/6	-0.002094	-0.002094	-0.006691	-0.005075	0.000754	-0.001042
P9710	2011/12/7	0.002906	0.002906	-0.001562	-0.000138	-0.002172	-0.001757
P9710	2011/12/8	-0.001094	-0.000094	-0.003183	-0.001362	0.001582	0.000872
P9710	2011/12/9	-0.007094	-0.007094	0.003765	0.004834	0.010262	0.009608
P9710	2011/12/12	-0.010094	-0.011094	0.002713	0.003961	0.002697	0.002613
P9710	2011/12/13	-0.019094	-0.021094	0.022331	0.024952	0.014511	0.014342
P9710	2011/12/14	-0.010094	-0.011094	0.013065	0.013262	0.007369	0.008087
P9710	2011/12/15	-0.022094	-0.022094	0.007269	0.009499	0.007574	0.008376
P9710	2011/12/16	0.020906	0.021906	-0.007611	-0.006417	-0.006758	-0.00797
P9710	2011/12/19	-0.002094	-0.002094	-0.006057	-0.003702	-0.003766	-0.00451
P9710	2011/12/20	-0.002094	-0.002094	0.00266	0.000803	0.002439	0.002596
P9710	2011/12/21	-0.013094	-0.014094	0.017563	0.016748	0.012735	0.013757
P9710	2011/12/22	-0.003094	-0.004094	0.022821	0.024983	0.004607	0.005027
P9710	2011/12/23	0.008906	0.007906	0.001363	0.000307	0.00247	0.001388
P9710	2011/12/26	-0.007094	-0.007094	0.002495	0.001143	0.00758	0.006432
P9710	2011/12/27	-0.013094	-0.015094	0.026981	0.026005	0.017152	0.017808
P9710	2011/12/28	0.000906	-0.000094	0.015686	0.013935	0.007749	0.007646
P9710	2011/12/29	0.001906	0.001906	0.002473	0.001997	-0.001554	-0.00105
P9710	2011/12/30	0.012906	0.013906	-0.006199	-0.003752	-0.011929	-0.012086
P9710	2012/1/4	-0.015094	-0.017094	0.013914	0.013769	0.021243	0.019639
P9710	2012/1/5	-0.012094	-0.015094	0.043226	0.041372	0.034544	0.035614
P9710	2012/1/6	0.007906	0.006906	0.004523	0.001682	0.003792	0.004197
P9710	2012/1/9	0.029906	0.030906	-0.015063	-0.015885	-0.012041	-0.012301
P9710	2012/1/10	0.027906	0.028906	-0.013657	-0.014448	-0.021884	-0.021055
P9710	2012/1/11	-0.004094	-0.003094	-0.007537	-0.008397	-0.007078	-0.007195
P9710	2012/1/12	-0.001094	-0.002094	0.004164	0.001727	0.002698	0.003347
P9710	2012/1/13	-0.015094	-0.018094	0.03762	0.033719	0.018538	0.018998
P9710	2012/1/16	-0.020094	-0.022094	0.023751	0.019387	0.029629	0.02919
P9710	2012/1/17	0.041906	0.042906	-0.013529	-0.013258	-0.022618	-0.021975
P9710	2012/1/18	-0.015094	-0.017094	0.018157	0.01426	0.012402	0.015128
P9710	2012/1/19	0.012906	0.012906	0.00384	0.003792	-0.003317	-0.002682
P9710	2012/1/20	0.010906	0.011906	-0.00325	-0.001984	-0.006931	-0.006991
P9710	2012/1/30	-0.015094	-0.014094	-0.017595	-0.017008	-0.011259	-0.011303
P9710	2012/1/31	0.002906	0.001906	0.002405	0.00146	-0.000848	-0.001165
P9710	2012/2/1	-0.010094	-0.010094	-0.008783	-0.008331	-0.000886	-0.001581
P9710	2012/2/2	0.019906	0.019906	0.000383	0.000638	-0.00021	-0.000512
P9710	2012/2/3	0.008906	0.008906	-0.015562	-0.014899	-0.007283	-0.007933
P9710	2012/2/6	0.000906	0.001906	-0.012512	-0.012048	-0.011481	-0.011817
P9710	2012/2/7	-0.017094	-0.017094	0.003046	0.003045	-0.002543	-0.00268
P9710	2012/2/8	0.024906	0.024906	-0.002359	-0.001609	-0.00994	-0.00965
P9710	2012/2/9	0.002906	0.002906	-0.00613	-0.006692	-0.00137	-0.002396
P9710	2012/2/10	0.000906	0.001906	-0.00736	-0.006249	-0.004011	-0.004099
P9710	2012/2/13	0.000906	0.001906	-0.01768	-0.015226	-0.012691	-0.012901
P9710	2012/2/14	-0.003094	-0.003094	-0.006483	-0.006654	-0.003087	-0.003005
P9710	2012/2/15	0.009906	0.010906	-0.010588	-0.011675	-0.005522	-0.005785
P9710	2012/2/16	-0.004094	-0.004094	-0.003932	-0.007922	0.000149	-0.000101
P9710	2012/2/17	-0.000094	-0.000094	0.005044	0.006643	0.000238	-0.005077
P9710	2012/2/20	0.001906	0.002906	-0.002305	0.00023	0.001591	-0.000225
P9710	2012/2/21	0.007906	0.008906	-0.006109	-0.005784	-0.005299	-0.005989
P9710	2012/2/22	0.010906	0.011906	-0.01519	-0.010926	-0.009317	-0.010165
P9710	2012/2/23	0.002906	0.003906	-0.00096	0.001799	-0.005229	-0.007693
P9710	2012/2/24	0.012906	0.012906	0.001586	0.002531	-0.00088	-0.000016
P9710	2012/2/27	0.002906	0.002906	0.003181	0.002978	0.000122	-0.000996
P9710	2012/2/28	-0.000094	-0.000094	0.011657	0.010598	0.006508	0.007304
P9710	2012/2/29	-0.010094	-0.010094	0.005381	0.003989	-0.006709	-0.005223
P9710	2012/3/1	-0.001094	-0.000094	-0.009072	-0.009777	-0.002531	-0.003415
P9710	2012/3/2	0.014906	0.015906	-0.004315	-0.003694	-0.00114	-0.002094
P9710	2012/3/5	-0.006094	-0.005094	-0.010422	-0.011148	-0.008897	-0.008883
P9710	2012/3/6	-0.014094	-0.013094	-0.005123	-0.006263	-0.002149	-0.002735
P9710	2012/3/7	-0.007094	-0.006094	-0.003328	-0.002717	0.00229	0.001513
P9710	2012/3/8	0.009906	0.010906	-0.005191	-0.00434	-0.004945	-0.005109
P9710	2012/3/9	0.008906	0.010906	-0.009823	-0.007656	-0.015085	-0.013654
P9710	2012/3/12	-0.002094	-0.001094	-0.010734	-0.009026	-0.013943	-0.014499
P9710	2012/3/13	0.008906	0.008906	-0.001537	0.000236	-0.001712	-0.002259
P9710	2012/3/14	-0.027094	-0.029094	0.026868	0.0249	0.012668	0.013653
P9710	2012/3/15	-0.007094	-0.007094	0.005424	0.010295	-0.004815	-0.005933
P9710	2012/3/16	0.013906	0.014906	-0.013769	-0.013663	-0.019486	-0.017612
P9710	2012/3/19	0.002906	0.003906	-0.01634	-0.017702	-0.009879	-0.011073
P9710	2012/3/20	-0.015094	-0.016094	0.013187	0.012055	0.008603	0.008227
P9710	2012/3/21	0.000906	-0.000094	0.000003	-0.001055	-0.003463	-0.002338
P9710	2012/3/22	-0.002094	-0.001094	-0.002125	-0.000203	0.006381	0.0066
P9710	2012/3/23	-0.012094	-0.013094	0.007512	0.00799	0.003016	0.003523
P9710	2012/3/26	-0.000094	-0.000094	0.004322	0.005202	-0.003844	-0.003193
P9710	2012/3/27	-0.002094	-0.002094	0.001175	-0.000155	0.009471	0.00743
P9710	2012/3/28	-0.028094	-0.029094	0.028974	0.029348	0.016346	0.016683
P9710	2012/3/29	-0.013094	-0.014094	0.013161	0.010514	0.004228	0.005675
P9710	2012/3/30	0.004906	0.002906	0.016437	0.015302	0.015743	0.015528
P9710	2012/4/5	0.017906	0.018906	-0.012945	-0.011745	-0.026085	-0.025451
P9710	2012/4/6	0.001906	0.001906	-0.00511	-0.008862	-0.007999	-0.008163
P9710	2012/4/9	-0.010094	-0.010094	0.000251	0.001791	-0.001834	-0.001015
P9710	2012/4/10	0.008906	0.008906	-0.001715	-0.003996	-0.000225	-0.000749
P9710	2012/4/11	0.000906	0.000906	-0.002962	-0.005924	-0.002318	-0.002005
P9710	2012/4/12	0.017906	0.017906	-0.001204	-0.005597	-0.000924	-0.001295
P9710	2012/4/13	0.003906	0.003906	-0.002133	-0.004474	-0.002947	-0.00291
P9710	2012/4/16	-0.002094	-0.002094	-0.000788	-0.005117	0.000291	0.000096
P9710	2012/4/17	-0.011094	-0.011094	0.005797	0.004124	0.004442	0.005945
P9710	2012/4/18	0.019906	0.019906	-0.003237	-0.002813	-0.003129	-0.003077
P9710	2012/4/19	-0.002094	-0.002094	-0.004537	-0.002364	0.003914	0.00362
P9710	2012/4/20	0.010906	0.010906	0.003481	0.002329	0.003569	0.002676
P9710	2012/4/23	-0.008094	-0.010094	0.025547	0.02371	0.005396	0.007055
P9710	2012/4/24	-0.001094	-0.002094	0.020673	0.018539	0.01105	0.01207
P9710	2012/4/25	0.007906	0.007906	-0.002126	-0.004479	-0.004354	-0.00391
P9710	2012/4/26	-0.001094	-0.002094	0.004847	0.003644	-0.00251	-0.002477
P9710	2012/4/27	-0.004094	-0.004094	0.003882	0.00534	-0.001871	-0.001339
P9710	2012/5/2	0.015906	0.015906	0.013841	0.016168	0.001963	-0.000267
P9710	2012/5/3	0.000906	0.001906	-0.00181	-0.000611	-0.011118	-0.010322
P9710	2012/5/4	0.004906	0.005906	-0.004534	-0.004959	-0.011958	-0.011279
P9710	2012/5/7	0.000906	0.001906	-0.012728	-0.009172	-0.009897	-0.010123
P9710	2012/5/8	-0.002094	-0.002094	-0.007586	-0.006752	-0.000841	-0.000701
P9710	2012/5/9	-0.017094	-0.017094	0.003819	0.000958	-0.000099	-0.000928
P9710	2012/5/10	-0.000094	0.000906	-0.005028	-0.00484	-0.006721	-0.006019
P9710	2012/5/11	-0.007094	-0.007094	-0.00141	0.000097	-0.0007	0.001693
P9710	2012/5/14	-0.006094	-0.006094	-0.001776	-0.00268	0.003518	0.002719
P9710	2012/5/15	-0.002094	-0.003094	0.004259	0.00261	-0.002962	-0.002313
P9710	2012/5/16	-0.014094	-0.014094	0.001479	-0.000437	-0.001523	-0.00117
P9710	2012/5/17	0.012906	0.012906	0.001644	-0.001343	0.00017	0.001332
P9710	2012/5/18	-0.015094	-0.015094	0.00013	0.00503	0.002061	0.003035
P9710	2012/5/21	0.001906	0.000906	0.010481	0.010052	-0.007546	-0.007291
P9710	2012/5/22	0.010906	0.010906	-0.000113	0.001508	-0.004319	-0.003422
P9710	2012/5/23	-0.005094	-0.004094	0.003515	0.000918	-0.004854	-0.004507
P9710	2012/5/24	-0.006094	-0.007094	-0.000865	0.000679	0.009471	0.008467
P9710	2012/5/25	-0.009094	-0.010094	0.011229	0.010501	0.00949	0.010551
P9710	2012/5/28	0.011906	0.011906	0.005717	0.006161	-0.003128	-0.002165
P9710	2012/5/29	0.011906	0.011906	-0.001932	-0.000438	-0.006221	-0.005426
P9710	2012/5/30	-0.002094	-0.002094	-0.005565	-0.005511	-0.00206	-0.002531
P9710	2012/5/31	-0.004094	-0.003094	-0.00854	-0.006875	-0.01196	-0.012573
P9710	2012/6/1	-0.001094	-0.001094	0.004119	0.003461	0.000621	0.003016
